image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
89,2024-12-02T17:51:24.718006,1,0.8784767687320709,176.52648854255676,24.8,2,0.4538149833679199,1.0876812934875488,0.395397737622261,yolov5x
90,2024-12-02T17:51:26.915556,1,0.9510566592216492,178.72404074668884,26.5,1,0.5435423851013184,1.279911994934082,0.3355723321437835,yolov5x
91,2024-12-02T17:51:28.009099,1,0.845603346824646,179.8175802230835,32.3,2,0.3514482975006103,0.3810150623321533,0.6133092045783997,yolov5x
92,2024-12-02T17:51:30.596599,1,0.9648149013519288,182.40508008003235,25.2,1,0.4228520393371582,0.9662594795227052,0.9655371904373168,yolov5x
92,2024-12-02T17:51:30.596599,1,0.9648149013519288,182.40508008003235,25.2,1,0.4228520393371582,0.9662594795227052,0.9655371904373168,yolov5x
92,2024-12-02T17:51:30.596599,1,0.9648149013519288,182.40508008003235,25.2,1,0.4228520393371582,0.9662594795227052,0.9655371904373168,yolov5x
93,2024-12-02T17:51:32.959336,1,0.7289267778396606,184.7678189277649,25.0,2,0.6076745986938477,1.3209054470062256,0.2040106654167175,yolov5x
94,2024-12-02T17:51:34.666536,1,0.9057102799415588,186.47501921653748,27.7,1,0.42659592628479,1.0329632759094238,0.4363735020160675,yolov5x
94,2024-12-02T17:51:34.666536,1,0.9057102799415588,186.47501921653748,27.7,1,0.42659592628479,1.0329632759094238,0.4363735020160675,yolov5x
94,2024-12-02T17:51:34.666536,1,0.9057102799415588,186.47501921653748,27.7,1,0.42659592628479,1.0329632759094238,0.4363735020160675,yolov5x
96,2024-12-02T17:51:39.130714,1,0.8991858959197998,190.9391982555389,33.8,1,0.6346197128295898,1.4826538562774658,0.208266019821167,yolov5l
97,2024-12-02T17:51:39.837174,1,0.893825352191925,191.64565563201904,27.0,1,0.1587710380554199,0.2018187046051025,0.5478220283985138,yolov5x
97,2024-12-02T17:51:39.837174,1,0.893825352191925,191.64565563201904,27.0,1,0.1587710380554199,0.2018187046051025,0.5478220283985138,yolov5x
97,2024-12-02T17:51:39.837174,1,0.893825352191925,191.64565563201904,27.0,1,0.1587710380554199,0.2018187046051025,0.5478220283985138,yolov5x
99,2024-12-02T17:51:44.008721,1,0.941645324230194,195.8172047138214,32.2,1,0.3489885330200195,0.3728139400482178,0.6572296321392059,yolov5x
99,2024-12-02T17:51:44.008721,1,0.941645324230194,195.8172047138214,32.2,1,0.3489885330200195,0.3728139400482178,0.6572296321392059,yolov5x
100,2024-12-02T17:51:45.898654,1,0.4617348909378052,197.70713758468628,23.4,3,0.2336490154266357,0.2609186172485351,0.1113267540931701,yolov5x
100,2024-12-02T17:51:45.898654,42,0.4617348909378052,197.70713758468628,23.4,3,0.2336490154266357,0.2609186172485351,0.1113267540931701,yolov5l
