image,timestamp,input_rate,confidence,absolute_time_from_start,cpu_utility,detection_boxes,model_processing_time,image_processing_time,utility,model
66,2024-12-02T15:45:18.143099,1,0.915031671524048,129.7326099872589,25.6,1,0.3028919696807861,0.327223539352417,0.6211276054382324,yolov5x
67,2024-12-02T15:45:20.199355,1,0.7430146336555481,131.78886604309082,22.2,1,0.3575837612152099,0.3819220066070556,0.5624683201313019,yolov5x
67,2024-12-02T15:45:20.199355,1,0.7430146336555481,131.78886604309082,22.2,1,0.3575837612152099,0.3819220066070556,0.5624683201313019,yolov5x
67,2024-12-02T15:45:20.199355,1,0.7430146336555481,131.78886604309082,22.2,1,0.3575837612152099,0.3819220066070556,0.5624683201313019,yolov5x
68,2024-12-02T15:45:23.409218,1,0.9513924717903136,134.9987292289734,21.4,1,0.6419377326965332,1.5748083591461182,0.1882920563220977,yolov5x
69,2024-12-02T15:45:24.275414,1,0.9437299370765686,135.86492800712583,37.9,1,0.4009792804718017,0.4566028118133545,0.7001663744449615,yolov5l
70,2024-12-02T15:45:26.757191,1,0.9579117894172668,138.34670305252075,21.5,1,0.3457870483398437,0.9359004497528076,0.9469061195850372,yolov5m
70,2024-12-02T15:45:26.757191,1,0.9579117894172668,138.34670305252075,21.5,1,0.3457870483398437,0.9359004497528076,0.9469061195850372,yolov5l
70,2024-12-02T15:45:26.757191,1,0.9579117894172668,138.34670305252075,21.5,1,0.3457870483398437,0.9359004497528076,0.9469061195850372,yolov5x
71,2024-12-02T15:45:28.903426,1,0.8902563452720642,140.4929370880127,21.4,1,0.4156601428985595,1.0776846408843994,0.4062858521938324,yolov5x
72,2024-12-02T15:45:30.203044,1,0.939428687095642,141.79255509376526,26.7,1,0.349419355392456,0.3810658454895019,0.660247266292572,yolov5x
72,2024-12-02T15:45:30.203044,1,0.939428687095642,141.79255509376526,26.7,1,0.349419355392456,0.3810658454895019,0.660247266292572,yolov5x
73,2024-12-02T15:45:33.129610,1,0.9490424394607544,144.7191231250763,21.4,1,0.5403854846954346,1.2985787391662598,0.3252318501472473,yolov5x
73,2024-12-02T15:45:33.129610,1,0.9490424394607544,144.7191231250763,21.4,1,0.5403854846954346,1.2985787391662598,0.3252318501472473,yolov5x
75,2024-12-02T15:45:36.856695,1,0.9551040530204772,148.44620847702026,22.0,1,0.3484144210815429,1.02785325050354,0.4636254012584686,yolov5x
75,2024-12-02T15:45:36.856695,1,0.9551040530204772,148.44620847702026,22.0,1,0.3484144210815429,1.02785325050354,0.4636254012584686,yolov5x
75,2024-12-02T15:45:36.856695,1,0.9551040530204772,148.44620847702026,22.0,1,0.3484144210815429,1.02785325050354,0.4636254012584686,yolov5x
76,2024-12-02T15:45:38.896984,1,0.887871503829956,150.48649406433103,22.5,1,0.4476022720336914,1.0700137615203855,0.4089288711547851,yolov5x
77,2024-12-02T15:45:40.777701,1,0.875728964805603,152.36721181869507,22.9,1,0.4047067165374756,0.9509265422821044,0.9133277535438538,yolov5x
77,2024-12-02T15:45:40.777701,1,0.875728964805603,152.36721181869507,22.9,1,0.4047067165374756,0.9509265422821044,0.9133277535438538,yolov5x
78,2024-12-02T15:45:42.975270,1,0.7923025091489156,154.56477880477905,21.8,3,0.4665815830230713,1.1412067413330078,0.3255478839079539,yolov5x
79,2024-12-02T15:45:44.214879,1,0.8449245989322662,155.80438899993896,28.1,2,0.3503632545471191,0.3875191211700439,0.6162218600511551,yolov5x
79,2024-12-02T15:45:44.214879,1,0.8449245989322662,155.80438899993896,28.1,2,0.3503632545471191,0.3875191211700439,0.6162218600511551,yolov5x
80,2024-12-02T15:45:46.879698,1,0.766372799873352,158.46920776367188,21.1,2,0.4443011283874511,1.0485022068023682,0.3589352965354919,yolov5x
81,2024-12-02T15:45:48.807846,1,0.9600557684898376,160.39736127853394,22.6,1,0.3862481117248535,0.9766976833343506,0.968376725912094,yolov5x
81,2024-12-02T15:45:48.807846,1,0.9600557684898376,160.39736127853394,22.6,1,0.3862481117248535,0.9766976833343506,0.968376725912094,yolov5x
82,2024-12-02T15:45:50.828485,1,0.9007429480552672,162.41799807548523,20.7,1,0.3530657291412353,0.9943442344665528,0.94754359126091,yolov5x
82,2024-12-02T15:45:50.828485,1,0.9007429480552672,162.41799807548523,20.7,1,0.3530657291412353,0.9943442344665528,0.94754359126091,yolov5x
83,2024-12-02T15:45:52.270763,1,0.9382612109184264,163.86027002334595,26.6,1,0.382378339767456,0.4395642280578613,0.6889127194881439,yolov5x
84,2024-12-02T15:45:54.818035,1,0.9564942121505736,166.40754771232605,20.7,1,0.342303991317749,0.9818572998046876,0.9691757559776306,yolov5x
84,2024-12-02T15:45:54.818035,1,0.9564942121505736,166.40754771232605,20.7,1,0.342303991317749,0.9818572998046876,0.9691757559776306,yolov5x
85,2024-12-02T15:45:56.170037,1,0.9419278502464294,167.7595453262329,25.6,1,0.3161263465881347,0.3370952606201172,0.6395115554332733,yolov5x
86,2024-12-02T15:45:58.864422,1,0.9400849342346193,170.45392966270447,20.3,1,0.4187195301055908,1.0274534225463867,0.4563157558441162,yolov5x
86,2024-12-02T15:45:58.864422,1,0.9400849342346193,170.45392966270447,20.3,1,0.4187195301055908,1.0274534225463867,0.4563157558441162,yolov5x
87,2024-12-02T15:46:00.989374,1,0.9590497612953186,172.57888889312744,22.8,1,0.4914271831512451,1.1483945846557615,0.4053275883197784,yolov5x
87,2024-12-02T15:46:00.989374,1,0.9590497612953186,172.57888889312744,22.8,1,0.4914271831512451,1.1483945846557615,0.4053275883197784,yolov5x
88,2024-12-02T15:46:02.995826,1,0.9599815607070924,174.5853397846222,23.1,1,0.5378799438476562,1.1567645072937012,0.4016085267066955,yolov5x
89,2024-12-02T15:46:04.813799,1,0.8784767687320709,176.4033122062683,20.6,2,0.3590826988220215,0.9722404479980468,0.9253586083650588,yolov5x
89,2024-12-02T15:46:04.813799,1,0.8784767687320709,176.4033122062683,20.6,2,0.3590826988220215,0.9722404479980468,0.9253586083650588,yolov5x
89,2024-12-02T15:46:04.813799,1,0.8784767687320709,176.4033122062683,20.6,2,0.3590826988220215,0.9722404479980468,0.9253586083650588,yolov5x
90,2024-12-02T15:46:07.116581,1,0.9510566592216492,178.7060968875885,23.0,1,0.5400707721710205,1.269516944885254,0.3407698571681976,yolov5x
91,2024-12-02T15:46:08.237550,1,0.845603346824646,179.82706022262573,29.1,2,0.3495857715606689,0.3976039886474609,0.6216036677360535,yolov5x
92,2024-12-02T15:46:10.824815,1,0.9648149013519288,182.41432571411133,21.4,1,0.4238619804382324,0.9828343391418456,0.9738246202468872,yolov5x
92,2024-12-02T15:46:10.824815,1,0.9648149013519288,182.41432571411133,21.4,1,0.4238619804382324,0.9828343391418456,0.9738246202468872,yolov5x
93,2024-12-02T15:46:13.027865,1,0.7289267778396606,184.6173796653748,20.0,2,0.4553227424621582,1.1747729778289795,0.2770769000053406,yolov5x
93,2024-12-02T15:46:13.027865,1,0.7289267778396606,184.6173796653748,20.0,2,0.4553227424621582,1.1747729778289795,0.2770769000053406,yolov5x
94,2024-12-02T15:46:14.849321,1,0.9057102799415588,186.43882703781128,23.5,1,0.4304201602935791,1.005549669265747,0.4500803053379059,yolov5x
94,2024-12-02T15:46:14.849321,1,0.9057102799415588,186.43882703781128,23.5,1,0.4304201602935791,1.005549669265747,0.4500803053379059,yolov5x
95,2024-12-02T15:46:17.833451,1,0.9199706315994264,189.4229645729065,22.8,1,0.8302674293518066,1.9645633697509768,-0.0222963690757751,yolov5x
95,2024-12-02T15:46:17.833451,1,0.9199706315994264,189.4229645729065,22.8,1,0.8302674293518066,1.9645633697509768,-0.0222963690757751,yolov5x
97,2024-12-02T15:46:20.163932,1,0.9178615808486938,191.75344586372373,28.5,1,0.2666933536529541,0.319481611251831,0.6186715960502625,yolov5x
97,2024-12-02T15:46:20.163932,1,0.9178615808486938,191.75344586372373,28.5,1,0.2666933536529541,0.319481611251831,0.6186715960502625,yolov5x
98,2024-12-02T15:46:23.093055,1,0.6158005595207214,194.68256855010983,21.8,1,0.5273516178131104,1.2399563789367676,0.1879220902919769,yolov5x
98,2024-12-02T15:46:23.093055,1,0.6158005595207214,194.68256855010983,21.8,1,0.5273516178131104,1.2399563789367676,0.1879220902919769,yolov5x
99,2024-12-02T15:46:24.242186,1,0.941645324230194,195.83170008659363,28.8,1,0.3490378856658935,0.3961794376373291,0.6689123809337616,yolov5x
100,2024-12-02T15:46:26.108373,1,0.4617348909378052,197.6978838443756,20.3,3,0.2402706146240234,0.2600808143615722,0.1109078526496887,yolov5x
100,2024-12-02T15:46:26.108373,1,0.4617348909378052,197.6978838443756,20.3,3,0.2402706146240234,0.2600808143615722,0.1109078526496887,yolov5l
102,2024-12-02T15:46:29.120739,45,0.9077907204627992,200.71025252342224,50.8,1,0.2775285243988037,1.2086997032165527,0.3495455086231231,yolov5m
108,2024-12-02T15:46:30.094413,17,0.5433987975120544,201.68391275405884,70.0,1,0.1308350563049316,2.096193313598633,-0.2763972580432892,yolov5s
125,2024-12-02T15:46:32.422381,11,0.7760654091835022,204.01189374923703,47.4,2,0.0633659362792968,4.005883693695068,-1.114909142255783,yolov5n
136,2024-12-02T15:46:33.233879,8,0.6386796832084656,204.8233902454376,38.0,1,0.0820190906524658,4.6018548011779785,-1.4815875589847565,yolov5n
149,2024-12-02T15:46:34.541875,8,0.8676271438598633,206.13138604164124,36.0,1,0.0886867046356201,5.616215705871582,-1.8742942810058596,yolov5n
156,2024-12-02T15:46:36.374427,9,0.7347809076309204,207.9639413356781,32.5,1,0.2243094444274902,6.940511226654053,-2.602865159511566,yolov5n
158,2024-12-02T15:46:36.694448,8,0.714878499507904,208.2839629650116,50.7,1,0.0247690677642822,7.082015037536621,-2.6835682690143585,yolov5n
162,2024-12-02T15:46:37.732102,8,0.6143433302640915,209.32161211967468,33.6,2,0.1149094104766845,7.7930908203125,-3.0893737450242043,yolov5n
166,2024-12-02T15:46:38.582504,4,0.5349747687578201,210.1720130443573,36.8,2,0.1263604164123535,8.375194072723389,-3.4201096519827843,yolov5n
172,2024-12-02T15:46:40.535665,4,0.8404960632324219,212.12517666816711,22.6,1,0.2463011741638183,9.856685638427734,-4.008094787597656,yolov5n
176,2024-12-02T15:46:41.845966,4,0.4442862570285797,213.4354782104492,23.9,1,0.1166548728942871,10.80730438232422,-4.93150906264782,yolov5n
178,2024-12-02T15:46:42.795043,3,0.9077051281929016,214.3845567703247,23.5,1,0.3852500915527344,11.5124192237854,-4.802357047796249,yolov5n
181,2024-12-02T15:46:43.722664,3,0.3847496211528778,215.31217908859253,25.6,1,0.067284345626831,12.147992372512816,-5.63162137567997,yolov5n
186,2024-12-02T15:46:45.768619,3,0.5444956421852112,217.35813283920288,23.3,1,0.338456392288208,13.695231914520264,-6.075368136167526,yolov5n
189,2024-12-02T15:46:46.871389,3,0.8343811631202698,218.460901260376,26.6,1,0.2595665454864502,14.52836275100708,-6.346990793943405,yolov5n
191,2024-12-02T15:46:47.908197,4,0.8554803729057312,219.49770879745483,26.3,1,0.1775691509246826,15.238226652145386,-6.691373139619827,yolov5n
192,2024-12-02T15:46:48.410475,3,0.7985194325447083,219.99998712539676,24.4,1,0.2237410545349121,15.64558482170105,-6.923532694578171,yolov5n
197,2024-12-02T15:46:50.653770,3,0.7767265439033508,222.24327898025516,23.9,1,0.2210514545440673,17.179517030715942,-7.701395243406296,yolov5n
199,2024-12-02T15:46:51.821052,3,0.7160390615463257,223.41056370735168,22.1,1,0.2824554443359375,18.02345466613769,-8.153707802295685,yolov5n
201,2024-12-02T15:46:52.590063,3,0.8183269500732422,224.1795761585236,28.5,1,0.1888339519500732,18.479126453399655,-8.330399751663208,yolov5n
